#IID	ALLELE_CT	NAMED_ALLELE_DOSAGE_SUM	Beta_AVG	Beta_SUM	sample	pop	super_pop	gender	PRS_Z
HG03937	7300	3207	-0.00824114	-60.1603	HG03937	BEB	SAS	female	2.3708725244680555
HG03940	7300	3206	-0.00791956	-57.8128	HG03940	BEB	SAS	female	4.010921980258558
HG03941	7300	3227	-0.00833822	-60.869	HG03941	BEB	SAS	male	1.8757487547902147
HG03943	7300	3191	-0.00829115	-60.5254	HG03943	STU	SAS	male	2.1158002960083704
HG03944	7300	3222	-0.0085474	-62.396	HG03944	STU	SAS	female	0.8089306423335154
HG03945	7300	3207	-0.008423	-61.4879	HG03945	STU	SAS	female	1.4433625532188628
HG03947	7300	3235	-0.008197	-59.8381	HG03947	STU	SAS	female	2.5959732421062682
HG03949	7300	3202	-0.00837759	-61.1564	HG03949	STU	SAS	female	1.67496059138481
HG03950	7300	3246	-0.00847144	-61.8415	HG03950	STU	SAS	male	1.1963246458418564
HG03951	7300	3234	-0.00840578	-61.3622	HG03951	STU	SAS	female	1.5311811758356335
HG03953	7300	3161	-0.00845208	-61.7002	HG03953	STU	SAS	male	1.2950419996664357
HG03955	7300	3279	-0.00869374	-63.4643	HG03955	STU	SAS	female	0.062577145583357
HG03960	7300	3201	-0.00802692	-58.5965	HG03960	ITU	SAS	male	3.4634004643893297
HG03963	7300	3200	-0.00845671	-61.734	HG03963	ITU	SAS	male	1.2714280820495163
HG03965	7300	3241	-0.00827019	-60.3724	HG03965	ITU	SAS	male	2.222691698238805
HG03967	7300	3278	-0.00849618	-62.0221	HG03967	ITU	SAS	male	1.0701508730129905
HG03968	7300	3205	-0.00776707	-56.6996	HG03968	ITU	SAS	female	4.788644261061965
HG03969	7300	3271	-0.00823864	-60.1421	HG03969	ITU	SAS	male	2.383587710877166
HG03971	7300	3176	-0.00842616	-61.511	HG03971	ITU	SAS	male	1.4272240473919149
HG03973	7300	3200	-0.00847332	-61.8552	HG03973	ITU	SAS	female	1.186753324204229
HG03974	7300	3214	-0.00840945	-61.389	HG03974	ITU	SAS	male	1.5124577145299092
HG03976	7300	3262	-0.0083964	-61.2937	HG03976	ITU	SAS	male	1.5790377840237697
HG03977	7300	3177	-0.00843401	-61.5683	HG03977	ITU	SAS	female	1.3871921693016946
HG03978	7300	3258	-0.00870847	-63.5718	HG03978	ITU	SAS	male	-0.012526290624303067
HG03985	7300	3223	-0.00811589	-59.246	HG03985	STU	SAS	male	3.009635982371891
HG03986	7300	3244	-0.00824993	-60.2245	HG03986	STU	SAS	female	2.326020053728226
HG03989	7300	3296	-0.00833129	-60.8184	HG03989	STU	SAS	female	1.9110997675540078
HG03990	7300	3190	-0.00860466	-62.814	HG03990	STU	SAS	male	0.5169005368935028
HG03991	7300	3183	-0.00821203	-59.9478	HG03991	STU	SAS	male	2.519332805343659
HG03995	7300	3211	-0.00854126	-62.3512	HG03995	STU	SAS	female	0.8402295627251738
HG03998	7300	3215	-0.00795574	-58.0769	HG03998	STU	SAS	male	3.826412050003277
HG03999	7300	3199	-0.00807573	-58.9528	HG03999	STU	SAS	male	3.2144762381494303
HG04001	7300	3256	-0.00799353	-58.3528	HG04001	ITU	SAS	female	3.6336582076805506
HG04002	7300	3241	-0.00841014	-61.394	HG04002	ITU	SAS	male	1.5089645314504863
HG04003	7300	3251	-0.00799227	-58.3436	HG04003	STU	SAS	male	3.640085664546694
HG04006	7300	3228	-0.00813904	-59.415	HG04006	STU	SAS	male	2.8915663942872945
HG04014	7300	3198	-0.00833252	-60.8274	HG04014	ITU	SAS	female	1.9048120380110407
HG04015	7300	3285	-0.00831699	-60.714	HG04015	ITU	SAS	male	1.9840374302524213
HG04017	7300	3210	-0.00770405	-56.2396	HG04017	ITU	SAS	male	5.110017104369152
HG04018	7300	3228	-0.00848668	-61.9528	HG04018	ITU	SAS	female	1.1185663904938337
HG04019	7300	3243	-0.00827047	-60.3744	HG04019	ITU	SAS	male	2.221294425007033
HG04020	7300	3232	-0.00820089	-59.8665	HG04020	ITU	SAS	male	2.576131962215125
HG04022	7300	3257	-0.00824832	-60.2127	HG04022	ITU	SAS	male	2.334263965795672
HG04023	7300	3211	-0.00851799	-62.1813	HG04023	ITU	SAS	male	0.958927923764068
HG04025	7300	3224	-0.00839951	-61.3164	HG04025	ITU	SAS	female	1.5631787328431754
HG04026	7300	3262	-0.00825752	-60.2799	HG04026	ITU	SAS	female	2.287315585208187
HG04029	7300	3250	-0.00873977	-63.8003	HG04029	STU	SAS	female	-0.17216475735406878
HG04033	7300	3220	-0.00851881	-62.1873	HG04033	STU	SAS	male	0.9547361040687566
HG04035	7300	3180	-0.00836263	-61.0472	HG04035	STU	SAS	female	1.7512517098394744
HG04038	7300	3217	-0.00842966	-61.5365	HG04038	STU	SAS	female	1.4094088136868468
HG04039	7300	3281	-0.00814544	-59.4617	HG04039	STU	SAS	male	2.8589400643254548
HG04042	7300	3225	-0.00860152	-62.7911	HG04042	STU	SAS	female	0.5328993153972738
HG04047	7300	3239	-0.00850993	-62.1225	HG04047	STU	SAS	female	1.0000077567781163
HG04054	7300	3259	-0.00819601	-59.8309	HG04054	ITU	SAS	female	2.6010034257406396
HG04056	7300	3217	-0.00861589	-62.896	HG04056	ITU	SAS	male	0.459612334390916
HG04059	7300	3281	-0.00860049	-62.7836	HG04059	ITU	SAS	female	0.538139090016413
HG04060	7300	3258	-0.008463	-61.7799	HG04060	ITU	SAS	male	1.2393606613803885
HG04061	7300	3266	-0.00837777	-61.1577	HG04061	ITU	SAS	male	1.674052363784159
HG04062	7300	3230	-0.00809923	-59.1244	HG04062	ITU	SAS	female	3.0945901948635313
HG04063	7300	3209	-0.00857784	-62.6182	HG04063	ITU	SAS	female	0.6536935862838237
HG04070	7300	3245	-0.00836062	-61.0325	HG04070	ITU	SAS	female	1.7615216680929853
HG04075	7300	3200	-0.00854596	-62.3855	HG04075	STU	SAS	female	0.8162663268003103
HG04076	7300	3217	-0.00851938	-62.1915	HG04076	ITU	SAS	female	0.9518018302820407
HG04080	7300	3200	-0.00852912	-62.2626	HG04080	ITU	SAS	male	0.9021287668926021
HG04090	7300	3281	-0.00839636	-61.2934	HG04090	ITU	SAS	female	1.5792473750085374
HG04093	7300	3234	-0.00829588	-60.5599	HG04093	ITU	SAS	male	2.0916973327603303
HG04094	7300	3213	-0.00847538	-61.8703	HG04094	ITU	SAS	male	1.1762039113043647
HG04096	7300	3196	-0.00847062	-61.8355	HG04096	ITU	SAS	male	1.2005164655371676
HG04098	7300	3172	-0.00858784	-62.6912	HG04098	ITU	SAS	male	0.6026931133242038
HG04099	7300	3263	-0.00835338	-60.9797	HG04099	STU	SAS	female	1.7984096814117223
HG04100	7300	3190	-0.00841837	-61.4541	HG04100	STU	SAS	male	1.4669764708357869
HG04106	7300	3185	-0.00847273	-61.8509	HG04106	STU	SAS	female	1.189757461652536
HG04107	7300	3225	-0.00818177	-59.7269	HG04107	STU	SAS	male	2.6736616337926997
HG04118	7300	3195	-0.00826399	-60.3271	HG04118	ITU	SAS	female	2.2543399369384027
HG04131	7300	3234	-0.00815696	-59.5458	HG04131	BEB	SAS	male	2.80018472492951
HG04134	7300	3235	-0.00859385	-62.7351	HG04134	BEB	SAS	male	0.5720229658868431
HG04140	7300	3185	-0.00879116	-64.1755	HG04140	BEB	SAS	male	-0.43429321563419504
HG04141	7300	3263	-0.00818262	-59.7331	HG04141	BEB	SAS	female	2.669330086774212
HG04144	7300	3250	-0.00845155	-61.6963	HG04144	BEB	SAS	female	1.297766682468389
HG04146	7300	3205	-0.00815282	-59.5156	HG04146	BEB	SAS	male	2.8212835507292433
HG04152	7300	3218	-0.00823889	-60.1439	HG04152	BEB	SAS	male	2.382330164968571
HG04153	7300	3238	-0.008281	-60.4513	HG04153	BEB	SAS	female	2.1675692692454596
HG04155	7300	3184	-0.00829863	-60.58	HG04155	BEB	SAS	male	2.0776547367810383
HG04156	7300	3217	-0.00831556	-60.7036	HG04156	BEB	SAS	female	1.9913032510576254
HG04158	7300	3236	-0.00833758	-60.8643	HG04158	BEB	SAS	male	1.8790323468848749
HG04159	7300	3271	-0.00859042	-62.7101	HG04159	BEB	SAS	female	0.589488881283977
HG04161	7300	3210	-0.00848125	-61.9131	HG04161	BEB	SAS	male	1.1463022641444784
HG04162	7300	3271	-0.00831715	-60.7152	HG04162	BEB	SAS	female	1.983199066313356
HG04164	7300	3279	-0.0082867	-60.4929	HG04164	BEB	SAS	male	2.1385059860246387
HG04171	7300	3217	-0.00822892	-60.0711	HG04171	BEB	SAS	female	2.433190910605014
HG04173	7300	3236	-0.00828904	-60.51	HG04173	BEB	SAS	male	2.1265592998930023
HG04176	7300	3186	-0.0086474	-63.126	HG04176	BEB	SAS	male	0.29892591273732244
HG04177	7300	3267	-0.00849247	-61.995	HG04177	BEB	SAS	female	1.0890839253034825
HG04180	7300	3234	-0.00809242	-59.0747	HG04180	BEB	SAS	female	3.129312434673027
HG04182	7300	3261	-0.00810832	-59.1907	HG04182	BEB	SAS	male	3.048270587230344
HG04183	7300	3231	-0.00818516	-59.7517	HG04183	BEB	SAS	female	2.6563354457187476
HG04185	7300	3170	-0.00812612	-59.3207	HG04185	BEB	SAS	male	2.957447827165266
HG04186	7300	3275	-0.00814566	-59.4633	HG04186	BEB	SAS	female	2.857822245740041
HG04188	7300	3287	-0.00793134	-57.8988	HG04188	BEB	SAS	male	3.950839231292431
HG04189	7300	3222	-0.00822627	-60.0518	HG04189	BEB	SAS	female	2.446674597291599
HG04194	7300	3308	-0.0083776	-61.1565	HG04194	BEB	SAS	male	1.674890727723219
HG04195	7300	3221	-0.00846888	-61.8228	HG04195	BEB	SAS	female	1.2093891505589114
HG04198	7300	3250	-0.00842604	-61.5101	HG04198	ITU	SAS	male	1.4278528203462126
HG04200	7300	3175	-0.00877321	-64.0444	HG04200	ITU	SAS	female	-0.342701955291643
HG04202	7300	3213	-0.00820878	-59.9241	HG04202	ITU	SAS	female	2.535890493140137
HG04206	7300	3227	-0.00838567	-61.2154	HG04206	ITU	SAS	male	1.63374103104758
HG04209	7300	3270	-0.00840775	-61.3766	HG04209	ITU	SAS	female	1.5211208085668853
HG04210	7300	3207	-0.00834204	-60.8969	HG04210	STU	SAS	male	1.856256793207016
HG04211	7300	3243	-0.00834601	-60.9259	HG04211	ITU	SAS	male	1.8359963313463477
HG04212	7300	3257	-0.00833905	-60.8751	HG04212	ITU	SAS	female	1.8714870714333125
HG04214	7300	3247	-0.00794064	-57.9667	HG04214	ITU	SAS	female	3.903401805073825
HG04216	7300	3225	-0.0084141	-61.4229	HG04216	ITU	SAS	female	1.488773933251404
HG04219	7300	3201	-0.00822026	-60.0079	HG04219	ITU	SAS	male	2.47734474472896
HG04222	7300	3267	-0.00852559	-62.2368	HG04222	ITU	SAS	male	0.9201535915824379
HG04225	7300	3245	-0.00843779	-61.5959	HG04225	ITU	SAS	male	1.3679097987032633
HG04227	7300	3265	-0.00834695	-60.9327	HG04227	STU	SAS	female	1.8312456023583294
HG04229	7300	3265	-0.00862801	-62.9845	HG04229	STU	SAS	male	0.3977829938850785
HG04235	7300	3259	-0.00766785	-55.9753	HG04235	ITU	SAS	male	5.294666761947614
HG04238	7300	3213	-0.00834212	-60.8975	HG04238	ITU	SAS	male	1.855837611237486
HG04239	7300	3247	-0.00838937	-61.2424	HG04239	ITU	SAS	male	1.614877842418679
NA06984	7300	3294	-0.00875993	-63.9475	NA06984	CEU	EUR	male	-0.27500406721236864
NA06985	7300	3295	-0.00850337	-62.0746	NA06985	CEU	EUR	female	1.0334724506790212
NA06986	7300	3344	-0.00876556	-63.9886	NA06986	CEU	EUR	male	-0.3037180321252504
NA06989	7300	3238	-0.00895782	-65.3921	NA06989	CEU	EUR	female	-1.2842545225201278
NA06994	7300	3212	-0.00875233	-63.892	NA06994	CEU	EUR	male	-0.2362297350307436
NA07000	7300	3261	-0.00929478	-67.8519	NA07000	CEU	EUR	female	-3.0027608702745407
NA07037	7300	3349	-0.00875885	-63.9396	NA07037	CEU	EUR	female	-0.26948483794687605
NA07048	7300	3310	-0.00891116	-65.0515	NA07048	CEU	EUR	male	-1.0462988911496325
NA07051	7300	3260	-0.00871616	-63.628	NA07051	CEU	EUR	male	-0.05178966843704909
NA07056	7300	3248	-0.00874816	-63.8616	NA07056	CEU	EUR	female	-0.21499118190783342
NA07347	7300	3286	-0.00869944	-63.5059	NA07347	CEU	EUR	male	0.03351386236253593
NA07357	7300	3277	-0.00834945	-60.951	NA07357	CEU	EUR	male	1.8184605522876278
NA10847	7300	3269	-0.00858093	-62.6408	NA10847	CEU	EUR	female	0.6379043987648202
NA10851	7300	3337	-0.00883027	-64.461	NA10851	CEU	EUR	male	-0.6337539694694186
NA11829	7300	3235	-0.00822121	-60.0148	NA11829	CEU	EUR	male	2.472524152079351
NA11830	7300	3305	-0.00867234	-63.3081	NA11830	CEU	EUR	female	0.1717041849846239
NA11831	7300	3256	-0.00918236	-67.0312	NA11831	CEU	EUR	male	-2.4293897996175566
NA11832	7300	3251	-0.00868597	-63.4076	NA11832	CEU	EUR	female	0.10218984170404728
NA11840	7300	3249	-0.00895381	-65.3628	NA11840	CEU	EUR	female	-1.263784469674687
NA11843	7300	3292	-0.00819634	-59.8333	NA11843	CEU	EUR	male	2.599326697862514
NA11881	7300	3285	-0.00885081	-64.6109	NA11881	CEU	EUR	male	-0.7384795981906116
NA11892	7300	3309	-0.00847889	-61.8959	NA11892	CEU	EUR	female	1.1583188139377056
NA11893	7300	3236	-0.00860475	-62.8147	NA11893	CEU	EUR	male	0.5164114912623818
NA11894	7300	3254	-0.00874882	-63.8664	NA11894	CEU	EUR	female	-0.21834463766407952
NA11918	7300	3263	-0.00850789	-62.1076	NA11918	CEU	EUR	female	1.0104174423548087
NA11919	7300	3222	-0.00846182	-61.7713	NA11919	CEU	EUR	male	1.2453689362770022
NA11920	7300	3256	-0.00878627	-64.1398	NA11920	CEU	EUR	female	-0.40935188844708953
NA11930	7300	3254	-0.00897752	-65.5359	NA11930	CEU	EUR	male	-1.3847184678844184
NA11931	7300	3246	-0.00899521	-65.665	NA11931	CEU	EUR	female	-1.4749124549952033
NA11932	7300	3295	-0.00832271	-60.7558	NA11932	CEU	EUR	male	1.9548344197084186
NA11933	7300	3213	-0.00883979	-64.5305	NA11933	CEU	EUR	female	-0.6823092142734434
NA11992	7300	3309	-0.00888926	-64.8916	NA11992	CEU	EUR	male	-0.934586896269584
NA11994	7300	3298	-0.00904923	-66.0594	NA11994	CEU	EUR	male	-1.7504547363003191
NA11995	7300	3326	-0.00882897	-64.4515	NA11995	CEU	EUR	female	-0.6271169216185073
NA12003	7300	3290	-0.00872079	-63.6618	NA12003	CEU	EUR	male	-0.07540358605396838
NA12004	7300	3289	-0.0089303	-65.1912	NA12004	CEU	EUR	female	-1.1438984263887884
NA12005	7300	3263	-0.0086634	-63.2428	NA12005	CEU	EUR	male	0.21732515600192778
NA12006	7300	3257	-0.00848899	-61.9696	NA12006	CEU	EUR	female	1.106829295346965
NA12043	7300	3290	-0.00849796	-62.0351	NA12043	CEU	EUR	male	1.0610685970064844
NA12044	7300	3236	-0.00862684	-62.9759	NA12044	CEU	EUR	female	0.40379126878168714
NA12045	7300	3246	-0.00884182	-64.5453	NA12045	CEU	EUR	male	-0.6926490361885401
NA12046	7300	3191	-0.00889223	-64.9133	NA12046	CEU	EUR	female	-0.9497473108342998
NA12058	7300	3323	-0.00852673	-62.2451	NA12058	CEU	EUR	female	0.9143549076705919
NA12144	7300	3223	-0.00891203	-65.0578	NA12144	CEU	EUR	male	-1.0507003018297065
NA12154	7300	3310	-0.0087904	-64.1699	NA12154	CEU	EUR	male	-0.4303808505852371
NA12155	7300	3284	-0.00869799	-63.4953	NA12155	CEU	EUR	male	0.04091941049091667
NA12156	7300	3280	-0.00895351	-65.3606	NA12156	CEU	EUR	female	-1.262247469119748
NA12234	7300	3280	-0.0087669	-63.9984	NA12234	CEU	EUR	female	-0.31056467096092427
NA12249	7300	3277	-0.00857304	-62.5832	NA12249	CEU	EUR	female	0.6781458678398081
NA12272	7300	3228	-0.00850905	-62.1161	NA12272	CEU	EUR	male	1.004479031119781
NA12273	7300	3240	-0.00854633	-62.3882	NA12273	CEU	EUR	female	0.8143800079374222
NA12275	7300	3310	-0.0087841	-64.1239	NA12275	CEU	EUR	female	-0.3982435662545234
NA12282	7300	3248	-0.00876419	-63.9786	NA12282	CEU	EUR	male	-0.2967316659663998
NA12283	7300	3270	-0.00880896	-64.3054	NA12283	CEU	EUR	female	-0.5250461120376868
NA12286	7300	3290	-0.0087591	-63.9414	NA12286	CEU	EUR	male	-0.27074238385547145
NA12287	7300	3304	-0.00843648	-61.5863	NA12287	CEU	EUR	female	1.3746167102157605
NA12340	7300	3281	-0.00892332	-65.1402	NA12340	CEU	EUR	male	-1.1082679589786417
NA12341	7300	3307	-0.00895988	-65.4071	NA12341	CEU	EUR	female	-1.2947340717584062
NA12342	7300	3296	-0.00868292	-63.3853	NA12342	CEU	EUR	male	0.11776943823828814
NA12347	7300	3330	-0.00888603	-64.868	NA12347	CEU	EUR	male	-0.9180990721346921
NA12348	7300	3277	-0.00863648	-63.0463	NA12348	CEU	EUR	female	0.3546072510233696
NA12383	7300	3256	-0.00909126	-66.3662	NA12383	CEU	EUR	female	-1.9647964500539048
NA12399	7300	3271	-0.00841911	-61.4595	NA12399	CEU	EUR	male	1.4632038331100057
NA12400	7300	3274	-0.00861623	-62.8985	NA12400	CEU	EUR	female	0.45786574285120457
NA12413	7300	3252	-0.00896781	-65.465	NA12413	CEU	EUR	male	-1.3351851318181616
NA12414	7300	3299	-0.00885856	-64.6675	NA12414	CEU	EUR	female	-0.778022430649716
NA12489	7300	3231	-0.00889727	-64.9501	NA12489	CEU	EUR	female	-0.9754571382988747
NA12546	7300	3229	-0.00840689	-61.3703	NA12546	CEU	EUR	male	1.5255222192469642
NA12716	7300	3282	-0.00833437	-60.8409	NA12716	CEU	EUR	male	1.8953804436965902
NA12717	7300	3298	-0.00872097	-63.6631	NA12717	CEU	EUR	female	-0.0763118136546195
NA12718	7300	3246	-0.00880434	-64.2717	NA12718	CEU	EUR	female	-0.5015020580823484
NA12748	7300	3287	-0.00843793	-61.5969	NA12748	CEU	EUR	male	1.3672111620873797
NA12749	7300	3215	-0.00850118	-62.0586	NA12749	CEU	EUR	female	1.0446506365331831
NA12750	7300	3249	-0.00918893	-67.0792	NA12750	CEU	EUR	male	-2.4629243571800474
NA12751	7300	3222	-0.00891725	-65.0959	NA12751	CEU	EUR	female	-1.0773183568949325
NA12760	7300	3226	-0.00841477	-61.4278	NA12760	CEU	EUR	male	1.485350613833567
NA12761	7300	3273	-0.00847504	-61.8678	NA12761	CEU	EUR	female	1.1779505028440762
NA12762	7300	3310	-0.00864712	-63.124	NA12762	CEU	EUR	male	0.3003231859690896
NA12763	7300	3281	-0.00859968	-62.7777	NA12763	CEU	EUR	female	0.5422610460501335
NA12775	7300	3277	-0.00854773	-62.3984	NA12775	CEU	EUR	male	0.8072539144553899
NA12776	7300	3293	-0.0088374	-64.513	NA12776	CEU	EUR	female	-0.6700830734954536
NA12777	7300	3312	-0.00876708	-63.9997	NA12777	CEU	EUR	male	-0.3114728985615754
NA12778	7300	3308	-0.00859444	-62.7394	NA12778	CEU	EUR	female	0.5690188284385364
NA12812	7300	3267	-0.00864997	-63.1448	NA12812	CEU	EUR	male	0.28579154435868154
NA12813	7300	3250	-0.00917721	-66.9936	NA12813	CEU	EUR	female	-2.403121062860275
NA12814	7300	3295	-0.00866141	-63.2283	NA12814	CEU	EUR	male	0.22745538693226686
NA12815	7300	3324	-0.00898359	-65.5802	NA12815	CEU	EUR	female	-1.4156680699681377
NA12827	7300	3264	-0.00865148	-63.1558	NA12827	CEU	EUR	male	0.2781065415839424
NA12828	7300	3224	-0.00834662	-60.9303	NA12828	CEU	EUR	female	1.8329223302364501
NA12829	7300	3269	-0.00902641	-65.8928	NA12829	CEU	EUR	male	-1.6340618760938432
NA12830	7300	3280	-0.00884584	-64.5746	NA12830	CEU	EUR	female	-0.7131190890339809
NA12842	7300	3245	-0.00862588	-62.9689	NA12842	CEU	EUR	male	0.408681725092887
NA12843	7300	3232	-0.00892159	-65.1276	NA12843	CEU	EUR	female	-1.0994651376184938
NA12872	7300	3222	-0.0088773	-64.8043	NA12872	CEU	EUR	male	-0.8735959197028068
NA12873	7300	3258	-0.0088356	-64.4999	NA12873	CEU	EUR	female	-0.6609309338273516
NA12874	7300	3233	-0.00868333	-63.3883	NA12874	CEU	EUR	male	0.11567352839063247
NA12878	7300	3230	-0.00884063	-64.5366	NA12878	CEU	EUR	female	-0.6865708976303456
NA12889	7300	3258	-0.00886397	-64.707	NA12889	CEU	EUR	male	-0.8056185769771741
NA12890	7300	3296	-0.00880073	-64.2453	NA12890	CEU	EUR	female	-0.48305805142298247
NA18486	7300	3067	-0.00670908	-48.9763	NA18486	YRI	AFR	male	10.184424436528117
NA18488	7300	3072	-0.00712463	-52.0098	NA18488	YRI	AFR	female	8.065110262240369
NA18489	7300	3114	-0.00629896	-45.9824	NA18489	YRI	AFR	female	12.276072600826817
NA18498	7300	3026	-0.00668547	-48.8039	NA18498	YRI	AFR	male	10.304869389106727
NA18499	7300	3029	-0.00622433	-45.4376	NA18499	YRI	AFR	female	12.656689829161069
NA18501	7300	3083	-0.00572821	-41.8159	NA18501	YRI	AFR	male	15.186942060912497
NA18502	7300	3055	-0.00673656	-49.1769	NA18502	YRI	AFR	female	10.044277931381545
NA18504	7300	3050	-0.00727668	-53.1198	NA18504	YRI	AFR	male	7.2896236186077985
NA18505	7300	3075	-0.00685477	-50.0398	NA18505	YRI	AFR	female	9.44142439553421
NA18507	7300	3035	-0.00612304	-44.6982	NA18507	YRI	AFR	male	13.173261742946588
NA18508	7300	3094	-0.00560326	-40.9038	NA18508	YRI	AFR	female	15.824168518261388
NA18510	7300	3069	-0.00737079	-53.8068	NA18510	YRI	AFR	male	6.809660263494664
NA18511	7300	3052	-0.00734871	-53.6456	NA18511	YRI	AFR	female	6.922280485975358
NA18516	7300	3109	-0.00740574	-54.0619	NA18516	YRI	AFR	male	6.63143806278235
NA18517	7300	3057	-0.00695993	-50.8075	NA18517	YRI	AFR	female	8.905081065519145
NA18519	7300	3085	-0.00623879	-45.5432	NA18519	YRI	AFR	male	12.582913802523596
NA18520	7300	3082	-0.00642897	-46.9315	NA18520	YRI	AFR	female	11.612996588690173
NA18522	7300	3064	-0.00707947	-51.6801	NA18522	YRI	AFR	male	8.295450754497717
NA18523	7300	3113	-0.00632634	-46.1823	NA18523	YRI	AFR	female	12.136415141311366
NA18525	7300	3241	-0.00867936	-63.3593	NA18525	CHB	EAS	female	0.13593399025130565
NA18526	7300	3215	-0.00827321	-60.3944	NA18526	CHB	EAS	female	2.2073216926893315
NA18528	7300	3234	-0.00820518	-59.8978	NA18528	CHB	EAS	female	2.554264636137922
NA18530	7300	3268	-0.00851558	-62.1637	NA18530	CHB	EAS	male	0.9712239282036486
NA18531	7300	3232	-0.00858714	-62.6861	NA18531	CHB	EAS	female	0.6062561600652175
NA18532	7300	3264	-0.00830686	-60.6401	NA18532	CHB	EAS	female	2.035666676166339
NA18533	7300	3248	-0.00843233	-61.556	NA18533	CHB	EAS	female	1.3957853996770848
NA18534	7300	3235	-0.00824971	-60.2229	NA18534	CHB	EAS	male	2.3271378723136396
NA18535	7300	3220	-0.00841141	-61.4033	NA18535	CHB	EAS	female	1.5024672109227517
NA18536	7300	3261	-0.00840078	-61.3257	NA18536	CHB	EAS	male	1.556681412315446
NA18537	7300	3280	-0.00862011	-62.9268	NA18537	CHB	EAS	female	0.4380943266216524
NA18538	7300	3260	-0.00828401	-60.4733	NA18538	CHB	EAS	female	2.1521992636959864
NA18539	7300	3157	-0.00853556	-62.3096	NA18539	CHB	EAS	female	0.8692928459459949
NA18541	7300	3224	-0.00835211	-60.9704	NA18541	CHB	EAS	female	1.8049070019394569
NA18542	7300	3210	-0.00832023	-60.7377	NA18542	CHB	EAS	female	1.9674797424559436
NA18543	7300	3226	-0.00816252	-59.5864	NA18543	CHB	EAS	male	2.771820078324572
NA18544	7300	3251	-0.00847459	-61.8645	NA18544	CHB	EAS	male	1.1802560036764995
NA18545	7300	3198	-0.00834389	-60.9104	NA18545	CHB	EAS	female	1.8468251988925655
NA18546	7300	3239	-0.00825493	-60.261	NA18546	CHB	EAS	male	2.3005198172484134
NA18547	7300	3227	-0.00854919	-62.4091	NA18547	CHB	EAS	female	0.7997785026654183
NA18548	7300	3287	-0.00819933	-59.8551	NA18548	CHB	EAS	male	2.5840964196362175
NA18549	7300	3239	-0.00823403	-60.1084	NA18549	CHB	EAS	male	2.407131764832495
NA18550	7300	3291	-0.00828292	-60.4653	NA18550	CHB	EAS	female	2.15778835662307
NA18552	7300	3253	-0.00798667	-58.3027	NA18552	CHB	EAS	female	3.6686599021363993
NA18553	7300	3227	-0.00824089	-60.1585	NA18553	CHB	EAS	female	2.3721300703766506
NA18555	7300	3210	-0.00830807	-60.6489	NA18555	CHB	EAS	female	2.0295186739465487
NA18557	7300	3254	-0.00839544	-61.2867	NA18557	CHB	EAS	male	1.5839282403349648
NA18558	7300	3230	-0.00867718	-63.3434	NA18558	CHB	EAS	male	0.14704231244387678
NA18559	7300	3261	-0.00831515	-60.7006	NA18559	CHB	EAS	male	1.993399160905281
NA18560	7300	3220	-0.00842351	-61.4916	NA18560	CHB	EAS	female	1.440777597740091
NA18561	7300	3226	-0.0083713	-61.1105	NA18561	CHB	EAS	male	1.7070280120539378
NA18562	7300	3276	-0.00833707	-60.8606	NA18562	CHB	EAS	male	1.8816173023636515
NA18563	7300	3232	-0.00818584	-59.7566	NA18563	CHB	EAS	male	2.6529121263009108
